,ID,Title,Overall_Rating,Best_Rating,Worst_Rating,No_of_Ratings,Category,Subcategory,Topic,Instructor,Language,SkillsFuture,No_of_Practice_Test,No_of_Articles,No_of_Coding_Exercises,Video_Duration,No_of_Additional_Resources,Bestseller,Price,Discounted_Price
0,4084832,Instagram Reels: Create VIRAL Content + How to Sell on REELS,4.6,5,0.5,9,Marketing,Social Media Marketing,Instagram Marketing,Katrina Le Bar,English,False,0,0,0,1.5 hours,1,No,49.98,
0,3846854,Content Marketing Mastery Course - Create Content That SELL,4.3,5,0.5,9,Marketing,Content Marketing,Marketing Strategy,Aryan Chaudhary ( Highest Paid Marketing Consultant),English,False,0,0,0,33 mins,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4118818,C_BOBIP_42 | SAP BusinessObjects Business Intelligence Test,4.5,5,0.5,2,IT & Software,IT Certifications,SAP Certified Application Associate - SAP BusinessObjects,Graded Learning,English,False,3,0,0,,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2040086,Arabic for Beginners/Lower Intermediate,5.0,5,0.5,1,Teaching & Academics,Language Learning,Arabic Language,Chris Beaumont,English,False,0,0,0,7.5 hours,30,No,108.98,
0,387400,Sales Fundamentals,4.5,5,0.5,766,Business,Sales,Sales Skills,Jobs University LLC,English,False,0,2,0,43 mins,19,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4085694,GrooveFunnels Mastery | A-Z of GrooveFunnels | Sales Funnels,5.0,5,0.5,3,Business,Sales,Sales Funnel,Md Muzahid Khan,English,False,0,2,0,8 hours,2,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,694862,Easy Anatomy and Physiology (Platinum Edition),4.5,5,0.5,767,Teaching & Academics,Science,Anatomy,Bruce Forciea,English,False,0,0,0,6 hours,1,Yes,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4158142,Stress Management - 1-Hour Intro Course - Reduce Stress Now,4.7,5,0.5,56,Health & Fitness,Mental Health,Stress Management,TJ Walker,English,False,0,0,0,1 hour,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2400268,The Ultimate Face & Head Drawing Course - for beginners,4.6,5,0.5,1271,Design,Graphic Design & Illustration,Drawing,Jaysen Batchelor,English,False,0,2,0,8.5 hours,0,No,138.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3884154,The Art of HENNA,5.0,5,0.5,10,Lifestyle,Beauty & Makeup,Drawing,Safia Elansari,English,False,0,0,0,32 mins,0,No,40.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1038866,Learn to Design Your Own Boards,4.7,5,0.5,2144,IT & Software,Hardware,Arduino,Robert Feranec,English,False,0,0,0,14.5 hours,36,Yes,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4124126,5G NR Signaling,0,0,0,0,IT & Software,Network & Security,5G,Mobilecomm Professional Inc.,English,False,0,0,0,1.5 hours,0,No,49.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4049200,"Build School Management System | Python, PyQt5 & Qt Designer",5.0,5,0.5,3,Development,Programming Languages,PyQt,Muthu Manavandi,English,False,0,3,0,6.5 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3023002,Storytelling for Technical Presentation,4.4,5,0.5,8,Personal Development,Influence,Storytelling,Shin Chze,English,False,0,0,0,1.5 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3276984,Horse Riding 101 - Equine Encounters Of the Educational Kind,3.6,5,0.5,3,Lifestyle,Pet Care & Training,Horsemanship,MJ Politis,English,False,0,0,0,1 hour,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,380872,Learn JMETER from Scratch on Live Apps -Performance Testing,4.4,5,0.5,8691,Development,Software Testing,JMeter,Rahul Shetty,English,True,0,1,0,10 hours,2,Yes,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3849172,Brain & Mental Health,4.8,5,0.5,3,Health & Fitness,Mental Health,Brain Training,Maryam Ziaei,English,False,0,0,0,3 hours,10,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1262636,Every Adobe Illustrator Effect Explained,5.0,5,0.5,44,Design,Design Tools,Adobe Illustrator,Dawid Tuminski,English,False,0,1,0,1.5 hours,16,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3191756,Facebook Ads: Page Monetization With A Shop For Facebook Ads,4.2,5,0.5,61,Marketing,Advertising,Facebook Ads,Alex Genadinik,English,False,0,1,0,2 hours,0,No,59.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3695800,Photoshop Masterclass: Duotones,0,0,0,0,Photography & Video,Digital Photography,Photoshop,Tom Kai,English,False,0,0,0,1 hour,1,No,88.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4136804,Auditioning for Musical Theatre-Perspectives from the Panel,5.0,5,0.5,16,Music,Vocal,Acting Audition,Bryan Schimmel,English,False,0,0,0,1 hour,0,No,40.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3542856,Mindfulness for Stress Management,0,0,0,0,Health & Fitness,Meditation,Mindfulness,Cora Bruffy,English,False,0,1,0,3 hours,21,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,694332,UDEMY - Create Udemy Courses Easier With EasyVSL -Unofficial,4.6,5,0.5,124,Teaching & Academics,Online Education,Online Course Creation,Chris Towland,English,False,0,1,0,1 hour,0,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3948456,The basics of Figma for web designer from beginner to pro,4.5,5,0.5,2,Design,Web Design,Figma,Skills Factory,English,False,0,0,0,11 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4102788,"Certified Internal Auditor (CIA) REAL EXAM QUESTIONS, part 2",4.5,5,0.5,2,Finance & Accounting,Finance Cert & Exam Prep,Certified Internal Auditor (CIA),US CPA ZONE,English,False,3,0,0,,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,291962,"Online Marketing Business: Create Your Agency, Step-by-Step",4.5,5,0.5,1486,Business,Entrepreneurship,Online Business,Sean Marshall,English,True,0,15,0,4 hours,2,No,138.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1308010,"Managing Financial Reporting, Operating, and Compliance Risk",4.6,5,0.5,107,Finance & Accounting,Accounting & Bookkeeping,Risk Management,Illumeo Learning,English,False,0,2,0,2 hours,2,No,34.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,493398,Understanding The Impact of Trauma in Early Childhood ,4.9,5,0.5,265,Health & Fitness,Mental Health,Childhood Trauma Healing,"Mary Allison Brown, MSW",English,False,0,0,0,40 mins,0,No,49.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1373880,Using Windows 10,4.8,5,0.5,6,IT & Software,Operating Systems & Servers,Windows 10,Chip Reaves,English,False,0,0,0,41 mins,2,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4167728,Build a game with no code in Unity with Playmaker,5.0,5,0.5,1,Development,Game Development,Unity,Daniel Bentall,English,False,0,0,0,2 hours,1,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2973770,Architectural CAD Modelling and Rendering for Beginners,4.8,5,0.5,57,Design,Architectural Design,CAD Software,Thomas McDonald,English,False,0,2,0,5.5 hours,2,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3933338,Ancient India,4.2,5,0.5,3,Teaching & Academics,Social Science,History,Pulkit Aggarwal,English,False,0,0,0,3.5 hours,1,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1246788,Affinity Photo: Complete Guide to Photo Editing in Affinity,4.5,5,0.5,771,Photography & Video,Photography Tools,Affinity Photo,Phil Ebiner,English,False,0,11,0,19.5 hours,76,No,138.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,697438,An In-Depth Approach to Debate and Critical Discussion,4.3,5,0.5,163,Personal Development,Influence,Communication Skills,International Speech and Debate Academy,English,False,0,0,0,2.5 hours,0,No,59.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1616146,Newton's Laws - ทฤษฎี + ตะลุยโจทย์ข้อสอบเข้ามหาวิทยาลัย,5.0,5,0.5,1,Teaching & Academics,Science,Physics,The Prove S.Mongkolsakulvong,English,False,0,0,0,8.5 hours,0,No,55.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4024700,An Invitation to Marketing Research,4.5,5,0.5,24,Marketing,Marketing Analytics & Automation,Market Research,Dr Sisir Ranjan Dash,English,False,0,0,0,1.5 hours,72,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4105520,Fundamentals of Math Masterclass - Build a Solid Foundation,0,0,0,0,Teaching & Academics,Math,,Ahmed Sadek - Math,English,False,0,1,0,9 hours,14,No,59.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3467670,Corporate Leadership: Building High Performing Work Teams,4.8,5,0.5,3,Business,Other Business,Management Skills,"Elvis Moleka, Ph.D.",English,False,0,0,0,1.5 hours,4,No,29.98,
0,4162608,Deploy a Serverless Django app on Google App Engine,5.0,5,0.5,3,Development,Software Development Tools,Google App Engine,Mark Winterbottom,English,False,0,0,0,3.5 hours,0,Yes,40.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4145268,Floral Oil Pastel Drawing With Blurred Background,0,0,0,0,Lifestyle,Arts & Crafts,Oil Painting,Alina Hаrvi,English,False,0,0,0,38 mins,0,No,40.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3769330,How To Be An Independent World Traveler,5.0,5,0.5,1,Lifestyle,Travel,Travel Tips,Chris Herrmann,English,False,0,0,0,2.5 hours,20,No,40.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3827520,Тhe secrets of the rich!,4.2,5,0.5,2,Development,No-Code Development,Personal Development,Rubbi Dim,English,False,0,0,0,1 hour,0,No,68.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1883574,GDPR Certification & Preparation to CIPP Certification Test,4.4,5,0.5,522,Business,Business Law,GDPR,ICAN Consultancy,English,False,0,11,0,2 hours,53,Yes,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1850948,Breathe,0,0,0,0,Health & Fitness,Mental Health,Stress Management,Peter Bennett,English,False,0,0,0,1 hour,5,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3823028,How I Made 5 Figures a Month From Clickfunnels Affiliate?,3.9,5,0.5,22,Marketing,Affiliate Marketing,ClickFunnels,TUNG PHAN,English,False,0,0,0,3.5 hours,3,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,63242,Methods of Design Synthesis: Research to Product Innovation,3.7,5,0.5,97,Design,Design Thinking,Product Design,Jon Kolko,English,False,0,0,0,1.5 hours,2,No,78.98,
0,1358224,Project Management Essentials,4.4,5,0.5,3823,Business,Project Management,,"William Stewart PhD, PMP",English,False,0,2,0,2 hours,1,No,59.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3571071,Mockito: Next-Level Java Unit Testing,4.6,5,0.5,376,Development,Software Testing,Mockito,Adrian Więch,English,False,0,3,0,1.5 hours,5,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2747754,The Complete Musician - Practical Music and Audio Skills,5.0,5,0.5,6,Music,Music Production,Music Theory,Dave Kowal,English,False,1,0,0,6 hours,38,No,108.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2749200,Celebrity Endorsements & Enhanced Brand Preferences,5.0,5,0.5,1,Marketing,Advertising,Advertising Strategy,Kisholoy Roy,English,False,0,0,0,2 hours,9,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3016726,SEO Online Course,4.8,5,0.5,12,Marketing,Search Engine Optimization,SEO,Adonis Anastasiou,English,False,0,0,0,2 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2911180,Everything you need to know about your iPad!,0,0,0,0,Office Productivity,Apple,Apple Products Basics,Reza Razmi,English,False,0,1,0,1.5 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,504530,Eating For Energy,4.4,5,0.5,214,Health & Fitness,Nutrition,,Michael Gross,English,False,0,0,0,1.5 hours,1,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2101404,Akka Persistence with Scala | Rock the JVM,4.9,5,0.5,340,Development,Software Engineering,Akka,Daniel Ciocîrlan,English,False,0,0,0,7 hours,0,No,49.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3279622,Deep Learning Foundation : Linear Regression and Statistics,4.9,5,0.5,1350,Development,Data Science,Regression Analysis,Jay Bhatt,English,False,0,0,0,6.5 hours,3,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3984792,VFX for Beginners using Cinema 4D - Breaking Glass in 3D,4.0,5,0.5,1,Photography & Video,Video Design,VFX Visual Effects,Jake Moraru,English,False,0,0,0,37 mins,1,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1064740,Sport - Emergency First Aid,4.8,5,0.5,90,Health & Fitness,Safety & First Aid,First Aid,Emily Mottershead,English,False,0,14,0,2 hours,20,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,835820,Master Excel Pivot Tables - Excel 2016,4.5,5,0.5,8039,Office Productivity,Microsoft,Pivot Tables,Tom Meservy,English,False,0,0,0,1.5 hours,3,No,49.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,656904,The Essential BioDynamics: Partner With Universe,3.9,5,0.5,91,Lifestyle,Home Improvement,Farming,im Simpl,English,False,0,4,0,5 hours,29,No,68.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1422912,Psychology of Older Age / Gerontology - ACCREDITED CERT,4.6,5,0.5,376,Teaching & Academics,Humanities,Psychology,"Elmira Strange, MPhil, Dip",English,False,0,1,0,3 hours,5,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3394084,How To Write a Short Story,5.0,5,0.5,1,Personal Development,Personal Productivity,Short Story Writing,HowExpert,English,False,0,0,0,1 hour,0,No,40.98,
0,3189358,2020 Google Docs Masterclass - Google Productivity Suite,4.0,5,0.5,1,Office Productivity,Google,Google Docs,Yassine El Rhaffouli,English,False,0,2,0,2 hours,1,No,40.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4049754,Hampton Book Store,0,0,0,0,Finance & Accounting,Accounting & Bookkeeping,Bookkeeping,Ron Trucks,English,False,0,11,0,3 hours,42,No,34.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1458304,The Digital Painting MEGA Course: Beginner to Advanced,4.6,5,0.5,4119,Design,Graphic Design & Illustration,Digital Painting,Austin Batchelor,English,True,0,0,0,12.5 hours,22,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3179316,The Complete Growth Mindset Course - The Mindset for Success,4.2,5,0.5,264,Personal Development,Leadership,Growth Mindset,TJ Walker,English,False,0,1,0,3 hours,0,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4112024,ERPGulf training for accountants.,4.0,5,0.5,1,Finance & Accounting,Accounting & Bookkeeping,ERP,ERPGulf Consultant,English,False,0,0,0,4 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3872208,MBT Forex Trading Starter Kit,0,0,0,0,Finance & Accounting,Financial Modeling & Analysis,Forex,Ronnie Marubozu,English,False,0,0,0,5.5 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,391914,"Economics, Ethics and Justice - Amartya Sen",4.0,5,0.5,16,Teaching & Academics,Social Science,Economics,EDOOTV - The knowledge dispenser,English,False,0,3,0,1 hour,0,No,29.98,
0,783368,Photographing Children,4.8,5,0.5,15,Photography & Video,Other Photography & Video,Photography,Emanuele Pontoriero,English,False,0,0,0,4.5 hours,0,No,40.98,
0,3954936,Why Most Beginners Fail In Affiliate Marketing?,0,0,0,0,Marketing,Affiliate Marketing,,Benjamin Goh,English,False,0,0,0,5 hours,0,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4025370,CAMS(ACAMS) 6th Edition Real Exam Questions (Updated)2021,4.0,5,0.5,3,Finance & Accounting,Compliance,CAMS Certification,Sherin Devassy,English,False,2,0,0,,0,No,34.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3834968,"Get your stuck life moving again ,you have the power !",5.0,5,0.5,1,Personal Development,Personal Transformation,,Pooja Agarwal Rao,English,False,0,2,0,37 mins,0,No,34.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3662504,Adobe Premier Broadcast Quality Editing Masterclass,5.0,5,0.5,1,Photography & Video,Video Design,Adobe Premiere,Dean Arnett,English,False,0,0,0,6 hours,0,No,108.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4022798,Search Engine Optimization for Startups and Small Businesses,0,0,0,0,Marketing,Search Engine Optimization,SEO,S. Sulianah,English,False,0,0,0,37 mins,8,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4092126,Freight Broker Business,4.2,5,0.5,9,Personal Development,Other Personal Development,Freight Broker,Eric Yeboah,English,False,0,0,0,2.5 hours,0,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2121018,Mastering Data Structures & Algorithms using C and C++,4.7,5,0.5,19239,Development,Software Engineering,Data Structures,Abdul Bari,English,False,0,1,0,58.5 hours,237,Yes,188.98,"{'amount': 34.0, 'currency': 'SGD', 'price_string': 'S$34', 'currency_symbol': 'S$'}"
0,3851406,Natural Language Processing in R for Beginners,5.0,5,0.5,2,Development,Data Science,Natural Language Processing,Michael Bunting,English,False,0,0,0,3.5 hours,16,No,59.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3620774,Insight Quest - Beyond Brainstorming,5.0,5,0.5,1,Business,Other Business,Creative Thinking,Paul Sacco,English,False,0,0,0,1 hour,1,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1776956,Decluttering: Quickly Organize & Declutter Your Home,4.3,5,0.5,50,Lifestyle,Home Improvement,Decluttering,Tatiana Ambrose,English,False,0,1,0,2.5 hours,7,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,3777874,Photoshop Elements 2021 Made Easy Training Tutorial,4.1,5,0.5,12,Photography & Video,Photography Tools,Photoshop,"TeachUcomp, Inc.",English,False,0,0,0,8 hours,1,No,29.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,4162894,Print Profit With Print On Demand | The New Method,0,0,0,0,Business,E-Commerce,Print On Demand,Bodie Davison,English,False,0,0,0,4.5 hours,0,No,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1343730,YouTube: How to Get Sponsors for Small Channels,4.7,5,0.5,10,Marketing,Video & Mobile Marketing,YouTube Marketing,Kevin Breeze,English,False,0,0,0,1 hour,2,No,40.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,2387594,Meditate in Hebrew Series:,5.0,5,0.5,3,Personal Development,Religion & Spirituality,Christianity,K. D. Weaver,English,False,0,0,0,2 hours,7,No,34.98,
0,1708340,Flutter & Dart - The Complete Guide [2021 Edition],4.6,5,0.5,37963,Development,Mobile Development,Dart (programming language),Academind by Maximilian Schwarzmüller,English,True,0,42,0,42 hours,310,Yes,128.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1299006,Professional Outdoor Photography Retouching Techniques,4.4,5,0.5,169,Photography & Video,Portrait Photography,Photoshop Retouching,Marcin Mikus,English,False,0,1,0,1.5 hours,0,No,108.98,"{'amount': 18.0, 'currency': 'SGD', 'price_string': 'S$18', 'currency_symbol': 'S$'}"
0,1213026,Become A Freelance Social Media Manager - Home Business,4.1,5,0.5,880,Business,E-Commerce,Home Business,Ali Mirza,English,False,0,5,0,4.5 hours,15,No,138.98,"{'amount': 20.0, 'currency': 'SGD', 'price_string': 'S$20', 'currency_symbol': 'S$'}"
